W,Q2,Sigma_t,Sigma_l
1.21,0.5,397.269,20.3398
1.22,0.5,379.324,19.4583
1.23,0.5,336.626,18.0926
1.24,0.5,285.33,16.7268
1.25,0.5,236.429,15.5946
1.26,0.5,194.578,14.6958
1.27,0.5,160.51,14.0984
1.28,0.5,133.221,13.6927
1.29,0.5,111.508,13.4792
1.3,0.5,94.0597,13.3462
1.31,0.5,80.0014,13.306
1.32,0.5,68.4966,13.2868
1.33,0.5,59.0547,13.2686
1.34,0.5,51.1663,13.1838
1.35,0.5,44.5695,13.0401
1.36,0.5,39.0017,12.7784
1.37,0.5,34.337,12.4759
1.38,0.5,30.4391,12.0737
1.39,0.5,27.2084,11.6336
1.4,0.5,24.564,11.2004
1.41,0.5,22.4665,10.8029
1.42,0.5,20.8994,10.4632
1.43,0.5,19.8181,10.18
1.44,0.5,19.2575,10.0037
1.45,0.5,19.2509,9.93072
1.46,0.5,19.8867,9.97777
1.47,0.5,21.2827,10.1113
1.48,0.5,23.5793,10.3505
1.49,0.5,25.7618,10.3834
1.5,0.5,27.2646,9.96898
1.51,0.5,28.2622,9.35232
1.52,0.5,28.019,8.54821
1.53,0.5,26.4378,7.65188
1.54,0.5,23.9403,6.83644
1.55,0.5,21.2188,6.19233
1.56,0.5,18.7688,5.71653
1.57,0.5,16.8884,5.43263
1.58,0.5,15.734,5.28351
1.59,0.5,15.2806,5.2784
1.6,0.5,15.4161,5.40262
1.61,0.5,15.986,5.71002
1.62,0.5,16.9675,6.24794
1.63,0.5,18.2135,6.97582
1.64,0.5,19.6435,7.85123
1.65,0.5,20.9773,8.74461
1.66,0.5,22.0045,9.45831
1.67,0.5,22.4994,9.84026
1.68,0.5,22.4866,9.81605
1.69,0.5,21.9635,9.47546
1.7,0.5,21.0391,8.9567
1.71,0.5,19.9536,8.35998
1.72,0.5,18.8168,7.78756
1.73,0.5,17.733,7.2713
1.74,0.5,16.729,6.82744
1.75,0.5,15.9118,6.40883
1.76,0.5,15.18,6.04126
1.77,0.5,14.5896,5.74739
1.78,0.5,14.1185,5.45455
1.79,0.5,13.7169,5.21214
1.8,0.5,13.4176,4.97132
1.81,0.5,13.1787,4.74896
1.82,0.5,12.988,4.56123
1.83,0.5,12.8393,4.36208
1.84,0.5,12.7342,4.19287
1.85,0.5,12.6595,4.03776
1.86,0.5,12.5942,3.89026
1.87,0.5,12.5096,3.73372
1.88,0.5,12.437,3.60863
1.89,0.5,12.387,3.47883
1.9,0.5,12.2963,3.33266
1.91,0.5,12.1998,3.21101
1.92,0.5,12.1005,3.10252
1.93,0.5,12.0033,2.9741
1.94,0.5,11.9035,2.86169
1.95,0.5,11.8048,2.77434
1.96,0.5,11.7141,2.66848
1.97,0.5,11.6331,2.59315
1.98,0.5,11.5449,2.50927
1.99,0.5,11.5013,2.42196
2,0.5,11.4961,2.36234
1.08,0.55,5.24623,2.67262
1.09,0.55,12.3916,4.20569
1.1,0.55,21.0024,5.34773
1.11,0.55,31.4917,6.37838
1.12,0.55,44.4895,7.39588
1.13,0.55,60.9092,8.46727
1.14,0.55,82.1845,9.66889
1.15,0.55,109.983,11.0573
1.16,0.55,146.2,12.659
1.17,0.55,192.209,14.4658
1.18,0.55,246.903,16.3723
1.19,0.55,303.391,18.0857
1.2,0.55,347.456,19.1254
1.21,0.55,363.473,19.1993
1.22,0.55,347.062,18.4051
1.23,0.55,307.997,17.1456
1.24,0.55,261.071,15.8743
1.25,0.55,216.409,14.8162
1.26,0.55,178.216,14.017
1.27,0.55,147.078,13.4806
1.28,0.55,122.194,13.1234
1.29,0.55,102.344,12.9437
1.3,0.55,86.4484,12.8532
1.31,0.55,73.6182,12.8407
1.32,0.55,63.1024,12.8405
1.33,0.55,54.4837,12.8478
1.34,0.55,47.2546,12.7777
1.35,0.55,41.2216,12.6452
1.36,0.55,36.1367,12.4285
1.37,0.55,31.8476,12.1171
1.38,0.55,28.2755,11.7147
1.39,0.55,25.3078,11.2976
1.4,0.55,22.919,10.8721
1.41,0.55,21.0168,10.4614
1.42,0.55,19.5993,10.1154
1.43,0.55,18.6724,9.84422
1.44,0.55,18.2239,9.65276
1.45,0.55,18.3217,9.55292
1.46,0.55,19.0297,9.5669
1.47,0.55,20.4842,9.67609
1.48,0.55,22.8094,9.90361
1.49,0.55,24.9286,9.86921
1.5,0.55,26.3615,9.3966
1.51,0.55,27.3002,8.76865
1.52,0.55,27.0497,7.94525
1.53,0.55,25.4696,7.07115
1.54,0.55,23.0008,6.28549
1.55,0.55,20.3314,5.6869
1.56,0.55,17.9681,5.27298
1.57,0.55,16.1449,5.02798
1.58,0.55,15.0201,4.95116
1.59,0.55,14.5474,4.96692
1.6,0.55,14.6437,5.15062
1.61,0.55,15.1994,5.49948
1.62,0.55,16.1259,6.06705
1.63,0.55,17.3396,6.84156
1.64,0.55,18.6855,7.71907
1.65,0.55,19.9862,8.64438
1.66,0.55,21.0314,9.37589
1.67,0.55,21.5834,9.79136
1.68,0.55,21.6183,9.77195
1.69,0.55,21.2162,9.45154
1.7,0.55,20.3957,8.92882
1.71,0.55,19.391,8.34406
1.72,0.55,18.3279,7.76248
1.73,0.55,17.2918,7.2616
1.74,0.55,16.3976,6.80894
1.75,0.55,15.5896,6.39552
1.76,0.55,14.8948,6.04563
1.77,0.55,14.3354,5.72373
1.78,0.55,13.8628,5.43581
1.79,0.55,13.4836,5.17779
1.8,0.55,13.1952,4.95508
1.81,0.55,12.9719,4.73476
1.82,0.55,12.791,4.52906
1.83,0.55,12.6432,4.33437
1.84,0.55,12.526,4.16463
1.85,0.55,12.4352,4.00593
1.86,0.55,12.3819,3.85146
1.87,0.55,12.3089,3.70593
1.88,0.55,12.256,3.57814
1.89,0.55,12.1888,3.4441
1.9,0.55,12.0997,3.32503
1.91,0.55,12.0524,3.19664
1.92,0.55,11.9749,3.07484
1.93,0.55,11.8753,2.96078
1.94,0.55,11.7961,2.85354
1.95,0.55,11.7323,2.75642
1.96,0.55,11.651,2.65809
1.97,0.55,11.606,2.57644
1.98,0.55,11.5656,2.49469
1.99,0.55,11.5406,2.42541
2,0.55,11.5615,2.35046
1.08,0.6,4.89733,2.23931
1.09,0.6,11.0706,3.57055
1.1,0.6,18.3706,4.57697
1.11,0.6,27.1987,5.49307
1.12,0.6,38.058,6.40365
1.13,0.6,51.8395,7.36065
1.14,0.6,69.5857,8.42157
1.15,0.6,92.7634,9.64903
1.16,0.6,123.041,11.0564
1.17,0.6,161.346,12.6384
1.18,0.6,206.971,14.3092
1.19,0.6,254.006,15.8017
1.2,0.6,290.647,16.7454
1.21,0.6,303.906,16.8281
1.22,0.6,290.126,16.1887
1.23,0.6,257.592,15.1211
1.24,0.6,218.496,14.0884
1.25,0.6,181.31,13.198
1.26,0.6,149.493,12.5575
1.27,0.6,123.581,12.1122
1.28,0.6,102.897,11.8765
1.29,0.6,86.3622,11.7351
1.3,0.6,73.1276,11.7036
1.31,0.6,62.4594,11.7321
1.32,0.6,53.7045,11.7985
1.33,0.6,46.5091,11.8173
1.34,0.6,40.4762,11.8033
1.35,0.6,35.4294,11.6948
1.36,0.6,31.1487,11.4928
1.37,0.6,27.5692,11.2172
1.38,0.6,24.552,10.8606
1.39,0.6,22.0588,10.4566
1.4,0.6,20.0624,10.0412
1.41,0.6,18.5006,9.65757
1.42,0.6,17.3697,9.3202
1.43,0.6,16.6787,9.05035
1.44,0.6,16.4286,8.85968
1.45,0.6,16.684,8.73803
1.46,0.6,17.5203,8.72015
1.47,0.6,19.0522,8.78773
1.48,0.6,21.4189,8.95151
1.49,0.6,23.459,8.82989
1.5,0.6,24.7983,8.28669
1.51,0.6,25.6798,7.62191
1.52,0.6,25.3742,6.80226
1.53,0.6,23.822,5.96043
1.54,0.6,21.4459,5.25247
1.55,0.6,18.8793,4.74023
1.56,0.6,16.6251,4.39919
1.57,0.6,14.882,4.261
1.58,0.6,13.7908,4.24723
1.59,0.6,13.2903,4.35065
1.6,0.6,13.329,4.59572
1.61,0.6,13.798,4.97871
1.62,0.6,14.6322,5.5599
1.63,0.6,15.7393,6.3483
1.64,0.6,16.9768,7.25156
1.65,0.6,18.2165,8.17718
1.66,0.6,19.2415,8.92089
1.67,0.6,19.8665,9.35422
1.68,0.6,20.0342,9.3813
1.69,0.6,19.7645,9.06936
1.7,0.6,19.1207,8.59617
1.71,0.6,18.2596,8.01277
1.72,0.6,17.3142,7.47555
1.73,0.6,16.4102,6.97977
1.74,0.6,15.566,6.55073
1.75,0.6,14.8531,6.16591
1.76,0.6,14.2143,5.82732
1.77,0.6,13.6892,5.49542
1.78,0.6,13.2838,5.22773
1.79,0.6,12.9154,4.97185
1.8,0.6,12.6301,4.75606
1.81,0.6,12.3973,4.53352
1.82,0.6,12.2323,4.35077
1.83,0.6,12.0892,4.16456
1.84,0.6,11.9914,4.00439
1.85,0.6,11.8865,3.84192
1.86,0.6,11.8042,3.69752
1.87,0.6,11.7606,3.55004
1.88,0.6,11.7166,3.43413
1.89,0.6,11.6679,3.30494
1.9,0.6,11.6222,3.18056
1.91,0.6,11.576,3.08333
1.92,0.6,11.5325,2.94781
1.93,0.6,11.4946,2.84123
1.94,0.6,11.4451,2.74917
1.95,0.6,11.4247,2.66219
1.96,0.6,11.4028,2.56468
1.97,0.6,11.3772,2.49288
1.98,0.6,11.3914,2.41363
1.99,0.6,11.4055,2.34075
2,0.6,11.4366,2.27811
1.08,0.65,4.70696,2.04097
1.09,0.65,10.4524,3.27516
1.1,0.65,17.164,4.21821
1.11,0.65,25.2555,5.07559
1.12,0.65,35.2003,5.93062
1.13,0.65,47.8,6.81937
1.14,0.65,64.0191,7.82204
1.15,0.65,85.2241,8.94758
1.16,0.65,112.819,10.2674
1.17,0.65,147.842,11.7387
1.18,0.65,189.524,13.3225
1.19,0.65,232.419,14.7011
1.2,0.65,265.891,15.5861
1.21,0.65,277.965,15.6756
1.22,0.65,265.422,15.0885
1.23,0.65,235.694,14.1305
1.24,0.65,200.023,13.1757
1.25,0.65,166.083,12.3971
1.26,0.65,137.053,11.8199
1.27,0.65,113.41,11.4363
1.28,0.65,94.5212,11.2209
1.29,0.65,79.4592,11.124
1.3,0.65,67.3763,11.1235
1.31,0.65,57.6231,11.1675
1.32,0.65,49.6442,11.2219
1.33,0.65,43.0636,11.2442
1.34,0.65,37.5581,11.245
1.35,0.65,32.9348,11.169
1.36,0.65,29.0065,10.9802
1.37,0.65,25.7141,10.7039
1.38,0.65,22.9409,10.3754
1.39,0.65,20.6704,9.98306
1.4,0.65,18.8368,9.59353
1.41,0.65,17.4132,9.22696
1.42,0.65,16.4147,8.89889
1.43,0.65,15.8176,8.63398
1.44,0.65,15.6402,8.42323
1.45,0.65,15.9502,8.31944
1.46,0.65,16.8313,8.27528
1.47,0.65,18.4015,8.33907
1.48,0.65,20.7804,8.49858
1.49,0.65,22.7834,8.34925
1.5,0.65,24.1002,7.77943
1.51,0.65,24.9473,7.10629
1.52,0.65,24.6455,6.30237
1.53,0.65,23.0871,5.46903
1.54,0.65,20.7579,4.79125
1.55,0.65,18.246,4.29146
1.56,0.65,16.0403,4.01708
1.57,0.65,14.3485,3.90215
1.58,0.65,13.248,3.90791
1.59,0.65,12.7386,4.04066
1.6,0.65,12.7329,4.27607
1.61,0.65,13.1713,4.69743
1.62,0.65,13.9616,5.27089
1.63,0.65,14.999,6.04146
1.64,0.65,16.1927,6.94342
1.65,0.65,17.3872,7.83667
1.66,0.65,18.4148,8.59666
1.67,0.65,19.0536,9.00951
1.68,0.65,19.2872,9.03733
1.69,0.65,19.0965,8.77158
1.7,0.65,18.5187,8.30499
1.71,0.65,17.6993,7.76313
1.72,0.65,16.7949,7.23541
1.73,0.65,15.915,6.7482
1.74,0.65,15.1145,6.34108
1.75,0.65,14.4409,5.96315
1.76,0.65,13.8096,5.60849
1.77,0.65,13.3263,5.31411
1.78,0.65,12.9146,5.06494
1.79,0.65,12.5741,4.81304
1.8,0.65,12.289,4.58941
1.81,0.65,12.0627,4.3986
1.82,0.65,11.8916,4.20566
1.83,0.65,11.7587,4.03398
1.84,0.65,11.6557,3.88269
1.85,0.65,11.5497,3.72147
1.86,0.65,11.4959,3.58218
1.87,0.65,11.4313,3.44683
1.88,0.65,11.4022,3.31216
1.89,0.65,11.3454,3.19954
1.9,0.65,11.3072,3.07121
1.91,0.65,11.2846,2.98333
1.92,0.65,11.2731,2.8589
1.93,0.65,11.2334,2.75572
1.94,0.65,11.2001,2.66349
1.95,0.65,11.2041,2.57739
1.96,0.65,11.1845,2.48948
1.97,0.65,11.1758,2.41287
1.98,0.65,11.2172,2.34412
1.99,0.65,11.2528,2.2699
2,0.65,11.2786,2.21638
1.08,0.7,4.51414,1.85683
1.09,0.7,9.85319,2.99658
1.1,0.7,16.0353,3.87627
1.11,0.7,23.4636,4.67754
1.12,0.7,32.5668,5.48067
1.13,0.7,44.0985,6.3111
1.14,0.7,58.924,7.23636
1.15,0.7,78.3232,8.30111
1.16,0.7,103.537,9.5183
1.17,0.7,135.61,10.8892
1.18,0.7,173.608,12.3475
1.19,0.7,212.863,13.6299
1.2,0.7,243.358,14.4615
1.21,0.7,254.438,14.5607
1.22,0.7,242.957,14.0398
1.23,0.7,215.824,13.1823
1.24,0.7,183.288,12.3139
1.25,0.7,152.279,11.6116
1.26,0.7,125.766,11.0922
1.27,0.7,104.173,10.7559
1.28,0.7,86.9216,10.5738
1.29,0.7,73.1694,10.506
1.3,0.7,62.1427,10.4921
1.31,0.7,53.2486,10.5592
1.32,0.7,45.956,10.6354
1.33,0.7,39.9403,10.6807
1.34,0.7,34.8953,10.6757
1.35,0.7,30.6586,10.5932
1.36,0.7,27.051,10.4436
1.37,0.7,24.036,10.18
1.38,0.7,21.4908,9.86068
1.39,0.7,19.3876,9.49254
1.4,0.7,17.7171,9.13463
1.41,0.7,16.4267,8.78071
1.42,0.7,15.5337,8.45636
1.43,0.7,15.0219,8.1939
1.44,0.7,14.9205,8.00474
1.45,0.7,15.2905,7.88705
1.46,0.7,16.2064,7.85665
1.47,0.7,17.7807,7.92255
1.48,0.7,20.1681,8.04881
1.49,0.7,22.1433,7.88538
1.5,0.7,23.4247,7.30503
1.51,0.7,24.2565,6.63027
1.52,0.7,23.9421,5.8334
1.53,0.7,22.4172,5.03228
1.54,0.7,20.1153,4.37362
1.55,0.7,17.659,3.91879
1.56,0.7,15.4966,3.65446
1.57,0.7,13.8295,3.55847
1.58,0.7,12.7349,3.59792
1.59,0.7,12.2247,3.74526
1.6,0.7,12.182,3.99094
1.61,0.7,12.5756,4.38568
1.62,0.7,13.2893,4.97622
1.63,0.7,14.2921,5.72021
1.64,0.7,15.4415,6.59654
1.65,0.7,16.6051,7.46056
1.66,0.7,17.6053,8.21625
1.67,0.7,18.2945,8.62149
1.68,0.7,18.5602,8.67651
1.69,0.7,18.4089,8.42304
1.7,0.7,17.8782,7.99324
1.71,0.7,17.1068,7.45542
1.72,0.7,16.2651,6.96013
1.73,0.7,15.4099,6.49116
1.74,0.7,14.6316,6.0768
1.75,0.7,13.9717,5.74099
1.76,0.7,13.395,5.41583
1.77,0.7,12.9126,5.12676
1.78,0.7,12.5126,4.86278
1.79,0.7,12.1865,4.61971
1.8,0.7,11.9113,4.42134
1.81,0.7,11.6824,4.22519
1.82,0.7,11.5334,4.04756
1.83,0.7,11.3829,3.88383
1.84,0.7,11.264,3.72444
1.85,0.7,11.1959,3.58104
1.86,0.7,11.1104,3.44822
1.87,0.7,11.0772,3.31104
1.88,0.7,11.0372,3.18983
1.89,0.7,10.9963,3.0691
1.9,0.7,10.9809,2.95923
1.91,0.7,10.9524,2.86876
1.92,0.7,10.9565,2.74666
1.93,0.7,10.9441,2.66315
1.94,0.7,10.9347,2.57858
1.95,0.7,10.9224,2.48068
1.96,0.7,10.9535,2.40711
1.97,0.7,10.955,2.33799
1.98,0.7,10.9895,2.25437
1.99,0.7,11.0331,2.20241
2,0.7,11.085,2.14807
1.08,0.75,4.3198,1.691
1.09,0.75,9.29263,2.7428
1.1,0.75,14.9941,3.5552
1.11,0.75,21.8116,4.30549
1.12,0.75,30.158,5.04884
1.13,0.75,40.7047,5.83263
1.14,0.75,54.2922,6.6862
1.15,0.75,72.037,7.68332
1.16,0.75,95.0987,8.81103
1.17,0.75,124.411,10.079
1.18,0.75,159.187,11.432
1.19,0.75,195.095,12.6327
1.2,0.75,222.98,13.4051
1.21,0.75,233.163,13.522
1.22,0.75,222.609,13.0518
1.23,0.75,197.872,12.2726
1.24,0.75,168.064,11.4913
1.25,0.75,139.762,10.8304
1.26,0.75,115.522,10.3775
1.27,0.75,95.8051,10.0849
1.28,0.75,80.0494,9.93533
1.29,0.75,67.484,9.89898
1.3,0.75,57.4037,9.91287
1.31,0.75,49.2669,9.9674
1.32,0.75,42.609,10.0419
1.33,0.75,37.1143,10.0968
1.34,0.75,32.5015,10.1055
1.35,0.75,28.5922,10.0381
1.36,0.75,25.2912,9.8883
1.37,0.75,22.5007,9.65178
1.38,0.75,20.169,9.33981
1.39,0.75,18.2348,8.99142
1.4,0.75,16.6949,8.65068
1.41,0.75,15.5227,8.31627
1.42,0.75,14.7141,8.01761
1.43,0.75,14.2891,7.77636
1.44,0.75,14.242,7.58836
1.45,0.75,14.652,7.46773
1.46,0.75,15.5984,7.45222
1.47,0.75,17.1892,7.5053
1.48,0.75,19.5866,7.63525
1.49,0.75,21.5282,7.45669
1.5,0.75,22.7498,6.86566
1.51,0.75,23.5774,6.19454
1.52,0.75,23.2596,5.40708
1.53,0.75,21.7647,4.62672
1.54,0.75,19.5033,4.0038
1.55,0.75,17.0894,3.55356
1.56,0.75,14.9618,3.32571
1.57,0.75,13.3384,3.25233
1.58,0.75,12.2695,3.2996
1.59,0.75,11.742,3.4592
1.6,0.75,11.6618,3.70497
1.61,0.75,12.0069,4.10753
1.62,0.75,12.6882,4.66166
1.63,0.75,13.6268,5.40188
1.64,0.75,14.7252,6.23768
1.65,0.75,15.8559,7.08725
1.66,0.75,16.8619,7.77431
1.67,0.75,17.5439,8.1847
1.68,0.75,17.8612,8.26906
1.69,0.75,17.7465,8.02709
1.7,0.75,17.2585,7.61841
1.71,0.75,16.5523,7.13414
1.72,0.75,15.7112,6.65695
1.73,0.75,14.9217,6.19828
1.74,0.75,14.1526,5.81438
1.75,0.75,13.5102,5.47396
1.76,0.75,12.9605,5.1702
1.77,0.75,12.4962,4.89277
1.78,0.75,12.0855,4.66475
1.79,0.75,11.768,4.43349
1.8,0.75,11.5295,4.21216
1.81,0.75,11.3079,4.02701
1.82,0.75,11.1108,3.8514
1.83,0.75,10.9837,3.70705
1.84,0.75,10.8784,3.56494
1.85,0.75,10.7991,3.41883
1.86,0.75,10.7314,3.28541
1.87,0.75,10.6835,3.16974
1.88,0.75,10.6492,3.06823
1.89,0.75,10.6265,2.9602
1.9,0.75,10.6062,2.83965
1.91,0.75,10.6036,2.75139
1.92,0.75,10.6086,2.63831
1.93,0.75,10.609,2.55807
1.94,0.75,10.6097,2.4676
1.95,0.75,10.6414,2.38737
1.96,0.75,10.664,2.30637
1.97,0.75,10.6856,2.23583
1.98,0.75,10.7288,2.16948
1.99,0.75,10.7596,2.1166
2,0.75,10.8281,2.05758
1.08,0.8,4.1306,1.53629
1.09,0.8,8.75382,2.5062
1.1,0.8,14.0216,3.26598
1.11,0.8,20.2961,3.96129
1.12,0.8,27.9347,4.65023
1.13,0.8,37.6071,5.3829
1.14,0.8,50.0482,6.18329
1.15,0.8,66.314,7.09139
1.16,0.8,87.3946,8.13978
1.17,0.8,114.278,9.32336
1.18,0.8,146.063,10.5702
1.19,0.8,178.974,11.6872
1.2,0.8,204.466,12.4188
1.21,0.8,213.832,12.5293
1.22,0.8,204.221,12.1098
1.23,0.8,181.562,11.4025
1.24,0.8,154.317,10.6911
1.25,0.8,128.405,10.122
1.26,0.8,106.276,9.70896
1.27,0.8,88.2265,9.44037
1.28,0.8,73.8214,9.32237
1.29,0.8,62.3205,9.27814
1.3,0.8,53.1181,9.31473
1.31,0.8,45.6556,9.38434
1.32,0.8,39.5599,9.44761
1.33,0.8,34.529,9.51761
1.34,0.8,30.3051,9.52719
1.35,0.8,26.7316,9.48076
1.36,0.8,23.6763,9.33358
1.37,0.8,21.1095,9.11988
1.38,0.8,18.9566,8.83411
1.39,0.8,17.1808,8.51319
1.4,0.8,15.7625,8.18545
1.41,0.8,14.6968,7.86685
1.42,0.8,13.9743,7.58659
1.43,0.8,13.6108,7.3575
1.44,0.8,13.6232,7.18495
1.45,0.8,14.0626,7.07968
1.46,0.8,15.0334,7.05489
1.47,0.8,16.6383,7.10155
1.48,0.8,19.0089,7.23392
1.49,0.8,20.9158,7.06056
1.5,0.8,22.1135,6.47003
1.51,0.8,22.9132,5.79383
1.52,0.8,22.6004,5.02921
1.53,0.8,21.1236,4.27316
1.54,0.8,18.9149,3.66802
1.55,0.8,16.5551,3.25012
1.56,0.8,14.4715,3.02496
1.57,0.8,12.8772,2.96789
1.58,0.8,11.8093,3.02439
1.59,0.8,11.2624,3.18512
1.6,0.8,11.175,3.43351
1.61,0.8,11.4725,3.81241
1.62,0.8,12.0972,4.34915
1.63,0.8,12.9916,5.07975
1.64,0.8,14.0535,5.86268
1.65,0.8,15.1518,6.67745
1.66,0.8,16.1361,7.36272
1.67,0.8,16.8168,7.7306
1.68,0.8,17.1637,7.81019
1.69,0.8,17.0979,7.59297
1.7,0.8,16.6495,7.22662
1.71,0.8,15.9746,6.7647
1.72,0.8,15.1859,6.3412
1.73,0.8,14.3889,5.88777
1.74,0.8,13.6749,5.52636
1.75,0.8,13.0372,5.18328
1.76,0.8,12.4927,4.90813
1.77,0.8,12.0204,4.6552
1.78,0.8,11.6683,4.42043
1.79,0.8,11.3503,4.20958
1.8,0.8,11.0986,4.02277
1.81,0.8,10.87,3.81682
1.82,0.8,10.6984,3.67029
1.83,0.8,10.5722,3.51934
1.84,0.8,10.4685,3.37833
1.85,0.8,10.3919,3.25719
1.86,0.8,10.3274,3.1307
1.87,0.8,10.3013,3.01323
1.88,0.8,10.2525,2.90771
1.89,0.8,10.2526,2.8104
1.9,0.8,10.236,2.71797
1.91,0.8,10.243,2.61749
1.92,0.8,10.2478,2.51714
1.93,0.8,10.2737,2.43105
1.94,0.8,10.2925,2.35308
1.95,0.8,10.3115,2.28449
1.96,0.8,10.3516,2.20128
1.97,0.8,10.388,2.13892
1.98,0.8,10.422,2.08685
1.99,0.8,10.4666,2.01778
2,0.8,10.5483,1.96424
1.08,0.85,3.94281,1.39687
1.09,0.85,8.25122,2.28914
1.1,0.85,13.1147,2.99174
1.11,0.85,18.8931,3.64269
1.12,0.85,25.9171,4.28319
1.13,0.85,34.7872,4.96427
1.14,0.85,46.2077,5.7096
1.15,0.85,61.1163,6.5629
1.16,0.85,80.447,7.52464
1.17,0.85,105.076,8.60979
1.18,0.85,134.206,9.76783
1.19,0.85,164.393,10.8132
1.2,0.85,187.75,11.4761
1.21,0.85,196.326,11.6086
1.22,0.85,187.532,11.2237
1.23,0.85,166.804,10.594
1.24,0.85,141.87,9.95345
1.25,0.85,118.147,9.42578
1.26,0.85,97.8883,9.05427
1.27,0.85,81.3813,8.82177
1.28,0.85,68.1757,8.72451
1.29,0.85,57.6579,8.69629
1.3,0.85,49.2055,8.73749
1.31,0.85,42.3924,8.80986
1.32,0.85,36.7992,8.87125
1.33,0.85,32.1941,8.94974
1.34,0.85,28.2984,8.97189
1.35,0.85,25.0343,8.91892
1.36,0.85,22.234,8.78832
1.37,0.85,19.8556,8.5951
1.38,0.85,17.8663,8.32608
1.39,0.85,16.2225,8.02558
1.4,0.85,14.9134,7.71503
1.41,0.85,13.9305,7.4183
1.42,0.85,13.2947,7.15564
1.43,0.85,12.9917,6.94589
1.44,0.85,13.038,6.78494
1.45,0.85,13.5125,6.68596
1.46,0.85,14.4823,6.66947
1.47,0.85,16.0954,6.71927
1.48,0.85,18.4483,6.85673
1.49,0.85,20.3111,6.67967
1.5,0.85,21.493,6.09526
1.51,0.85,22.2582,5.45094
1.52,0.85,21.9638,4.70211
1.53,0.85,20.5088,3.96577
1.54,0.85,18.3593,3.36256
1.55,0.85,16.0334,2.97558
1.56,0.85,13.9868,2.77352
1.57,0.85,12.4159,2.72674
1.58,0.85,11.3657,2.77294
1.59,0.85,10.8108,2.9331
1.6,0.85,10.7015,3.18005
1.61,0.85,10.9706,3.54381
1.62,0.85,11.5626,4.06382
1.63,0.85,12.3866,4.7163
1.64,0.85,13.421,5.49758
1.65,0.85,14.4729,6.27406
1.66,0.85,15.4175,6.91712
1.67,0.85,16.1283,7.31576
1.68,0.85,16.4971,7.36623
1.69,0.85,16.4863,7.16724
1.7,0.85,16.0829,6.81028
1.71,0.85,15.411,6.38663
1.72,0.85,14.6518,5.951
1.73,0.85,13.8615,5.57894
1.74,0.85,13.1685,5.21064
1.75,0.85,12.5555,4.90912
1.76,0.85,12.0295,4.65319
1.77,0.85,11.5897,4.38674
1.78,0.85,11.2067,4.17955
1.79,0.85,10.9042,3.97312
1.8,0.85,10.6533,3.80019
1.81,0.85,10.4566,3.63618
1.82,0.85,10.2852,3.46968
1.83,0.85,10.1546,3.33422
1.84,0.85,10.0475,3.20285
1.85,0.85,9.96254,3.09164
1.86,0.85,9.89974,2.95503
1.87,0.85,9.86248,2.85999
1.88,0.85,9.84027,2.75516
1.89,0.85,9.83165,2.65195
1.9,0.85,9.83246,2.56196
1.91,0.85,9.8391,2.46606
1.92,0.85,9.85152,2.38269
1.93,0.85,9.88921,2.30217
1.94,0.85,9.92537,2.22883
1.95,0.85,9.94495,2.16424
1.96,0.85,9.98894,2.09224
1.97,0.85,10.0447,2.0329
1.98,0.85,10.0964,1.97455
1.99,0.85,10.1495,1.9288
2,0.85,10.2115,1.88006
1.08,0.9,3.76151,1.2696
1.09,0.9,7.78258,2.08734
1.1,0.9,12.2896,2.74149
1.11,0.9,17.5979,3.34853
1.12,0.9,24.0618,3.94538
1.13,0.9,32.2144,4.57859
1.14,0.9,42.696,5.26495
1.15,0.9,56.3737,6.05167
1.16,0.9,74.128,6.94517
1.17,0.9,96.7134,7.96396
1.18,0.9,123.506,9.02476
1.19,0.9,151.101,9.98891
1.2,0.9,172.631,10.6098
1.21,0.9,180.438,10.7373
1.22,0.9,172.446,10.41
1.23,0.9,153.439,9.81812
1.24,0.9,130.588,9.24959
1.25,0.9,108.864,8.76612
1.26,0.9,90.2814,8.43987
1.27,0.9,75.1432,8.2381
1.28,0.9,63.0458,8.14869
1.29,0.9,53.3982,8.13474
1.3,0.9,45.6563,8.1757
1.31,0.9,39.4234,8.26369
1.32,0.9,34.2962,8.33636
1.33,0.9,30.0652,8.40051
1.34,0.9,26.4827,8.40753
1.35,0.9,23.477,8.38675
1.36,0.9,20.8921,8.25972
1.37,0.9,18.6943,8.08603
1.38,0.9,16.8567,7.83098
1.39,0.9,15.3388,7.55589
1.4,0.9,14.1299,7.25309
1.41,0.9,13.234,6.99194
1.42,0.9,12.6563,6.75182
1.43,0.9,12.4024,6.55161
1.44,0.9,12.4845,6.40082
1.45,0.9,12.9814,6.31837
1.46,0.9,13.9785,6.30355
1.47,0.9,15.5682,6.35829
1.48,0.9,17.895,6.50259
1.49,0.9,19.7416,6.32788
1.5,0.9,20.8824,5.75266
1.51,0.9,21.6204,5.12013
1.52,0.9,21.3183,4.39739
1.53,0.9,19.8993,3.6776
1.54,0.9,17.7825,3.10443
1.55,0.9,15.5133,2.71772
1.56,0.9,13.5372,2.51616
1.57,0.9,11.9848,2.48457
1.58,0.9,10.9318,2.54724
1.59,0.9,10.3785,2.69326
1.6,0.9,10.2546,2.93085
1.61,0.9,10.4776,3.28226
1.62,0.9,11.0253,3.76051
1.63,0.9,11.8175,4.39708
1.64,0.9,12.7756,5.14012
