W,Q2,Sigma_t,Sigma_l
1.17,2.5,7.31246,1.49501
1.18,2.5,8.9047,1.62992
1.19,2.5,10.6509,1.72726
1.2,2.5,12.2286,1.74224
1.21,2.5,13.2783,1.68912
1.22,2.5,13.5895,1.58958
1.23,2.5,13.311,1.50313
1.24,2.5,12.7559,1.44188
1.25,2.5,12.1656,1.41954
1.26,2.5,11.6764,1.43094
1.27,2.5,11.2716,1.46137
1.28,2.5,10.9631,1.50423
1.29,2.5,10.7589,1.55478
1.3,2.5,10.5996,1.59854
1.31,2.5,10.4701,1.64085
1.32,2.5,10.3543,1.66491
1.33,2.5,10.1854,1.67011
1.34,2.5,9.96224,1.65713
1.35,2.5,9.67969,1.61392
1.36,2.5,9.319,1.55582
1.37,2.5,8.89905,1.47512
1.38,2.5,8.48459,1.3714
1.39,2.5,8.09903,1.26274
1.4,2.5,7.7666,1.16126
1.41,2.5,7.53126,1.05776
1.42,2.5,7.42747,0.969557
1.43,2.5,7.47467,0.889738
1.44,2.5,7.72078,0.829652
1.45,2.5,8.22686,0.776373
1.46,2.5,9.05722,0.759276
1.47,2.5,10.3734,0.767608
1.48,2.5,12.3097,0.834309
1.49,2.5,13.6332,1.07676
1.5,2.5,14.3154,1.45186
1.51,2.5,14.84,1.88595
1.52,2.5,14.6571,2.32161
1.53,2.5,13.6298,2.65501
1.54,2.5,12.1029,2.82299
1.55,2.5,10.5013,2.81342
1.56,2.5,9.10543,2.68897
1.57,2.5,8.03513,2.50517
1.58,2.5,7.27903,2.29135
1.59,2.5,6.7952,2.07654
1.6,2.5,6.52187,1.89439
1.61,2.5,6.44573,1.74467
1.62,2.5,6.541,1.63091
1.63,2.5,6.81833,1.57593
1.64,2.5,7.2535,1.56249
1.65,2.5,7.80997,1.59743
1.66,2.5,8.4216,1.69972
1.67,2.5,8.97924,1.84551
1.68,2.5,9.34987,2.03456
1.69,2.5,9.38625,2.23607
1.7,2.5,9.04075,2.36746
1.71,2.5,8.3182,2.43945
1.72,2.5,7.4741,2.43595
1.73,2.5,6.62313,2.40501
1.74,2.5,5.87072,2.3588
1.75,2.5,5.23821,2.3007
1.76,2.5,4.70833,2.25377
1.77,2.5,4.28292,2.21485
1.78,2.5,3.91855,2.17498
1.79,2.5,3.62802,2.13283
1.8,2.5,3.39059,2.07702
1.81,2.5,3.20378,2.06063
1.82,2.5,3.0474,2.02479
1.83,2.5,2.92246,1.98948
1.84,2.5,2.82694,1.95602
1.85,2.5,2.76432,1.91664
1.86,2.5,2.70968,1.8943
1.87,2.5,2.67773,1.8751
1.88,2.5,2.67615,1.86347
1.89,2.5,2.68176,1.84351
1.9,2.5,2.72281,1.8378
1.91,2.5,2.7834,1.83633
1.92,2.5,2.84326,1.84751
1.93,2.5,2.91473,1.86097
1.94,2.5,2.99728,1.8619
1.95,2.5,3.06459,1.86841
1.96,2.5,3.13199,1.88516
1.97,2.5,3.17673,1.87817
1.98,2.5,3.21125,1.87849
1.99,2.5,3.21686,1.85915
2,2.5,3.21259,1.86383
1.08,2.55,0.109144,0.0235537
1.09,2.55,0.679108,0.158062
1.1,2.55,1.25631,0.305425
1.11,2.55,1.84991,0.457139
1.12,2.55,2.46258,0.610992
1.13,2.55,3.11422,0.76818
1.14,2.55,3.83734,0.930243
1.15,2.55,4.68126,1.09322
1.16,2.55,5.71595,1.2528
1.17,2.55,6.97038,1.4044
1.18,2.55,8.47473,1.5341
1.19,2.55,10.1374,1.62071
1.2,2.55,11.6415,1.64155
1.21,2.55,12.6409,1.58404
1.22,2.55,12.9596,1.49717
1.23,2.55,12.7115,1.4037
1.24,2.55,12.2099,1.35066
1.25,2.55,11.667,1.33412
1.26,2.55,11.2209,1.342
1.27,2.55,10.855,1.36906
1.28,2.55,10.5685,1.41236
1.29,2.55,10.3893,1.45549
1.3,2.55,10.2582,1.49505
1.31,2.55,10.1512,1.53871
1.32,2.55,10.0483,1.56138
1.33,2.55,9.89105,1.55954
1.34,2.55,9.68215,1.54793
1.35,2.55,9.42082,1.51187
1.36,2.55,9.06884,1.45169
1.37,2.55,8.6755,1.3752
1.38,2.55,8.27236,1.2798
1.39,2.55,7.87715,1.18039
1.4,2.55,7.55118,1.08398
1.41,2.55,7.31789,0.996089
1.42,2.55,7.19971,0.915245
1.43,2.55,7.24016,0.840844
1.44,2.55,7.46173,0.781668
1.45,2.55,7.93046,0.734425
1.46,2.55,8.72827,0.71696
1.47,2.55,9.97013,0.725504
1.48,2.55,11.8144,0.789086
1.49,2.55,13.1012,1.0202
1.5,2.55,13.7201,1.38177
1.51,2.55,14.211,1.80124
1.52,2.55,14.0237,2.21324
1.53,2.55,13.0479,2.53868
1.54,2.55,11.5659,2.68795
1.55,2.55,10.0208,2.69226
1.56,2.55,8.68475,2.57325
1.57,2.55,7.64052,2.39616
1.58,2.55,6.90711,2.19048
1.59,2.55,6.42763,1.97979
1.6,2.55,6.17415,1.80627
1.61,2.55,6.10207,1.66271
1.62,2.55,6.21106,1.55102
1.63,2.55,6.48401,1.49018
1.64,2.55,6.88744,1.47235
1.65,2.55,7.42603,1.51418
1.66,2.55,8.03679,1.59365
1.67,2.55,8.57735,1.73272
1.68,2.55,8.95062,1.91824
1.69,2.55,9.01162,2.10348
1.7,2.55,8.66632,2.22414
1.71,2.55,7.99451,2.29594
1.72,2.55,7.17794,2.31983
1.73,2.55,6.36182,2.27511
1.74,2.55,5.62756,2.22762
1.75,2.55,5.00713,2.18904
1.76,2.55,4.49697,2.12588
1.77,2.55,4.09058,2.07752
1.78,2.55,3.74717,2.05026
1.79,2.55,3.46574,2.01134
1.8,2.55,3.247,1.97004
1.81,2.55,3.0586,1.94207
1.82,2.55,2.90789,1.91708
1.83,2.55,2.78573,1.87963
1.84,2.55,2.69109,1.84827
1.85,2.55,2.62051,1.82574
1.86,2.55,2.57634,1.80798
1.87,2.55,2.55071,1.77827
1.88,2.55,2.53867,1.76329
1.89,2.55,2.55148,1.74406
1.9,2.55,2.59009,1.74075
1.91,2.55,2.64447,1.73573
1.92,2.55,2.7043,1.74688
1.93,2.55,2.78093,1.74118
1.94,2.55,2.85394,1.78021
1.95,2.55,2.9215,1.78475
1.96,2.55,2.98389,1.7859
1.97,2.55,3.03784,1.7861
1.98,2.55,3.06912,1.78833
1.99,2.55,3.07176,1.7772
2,2.55,3.07872,1.77041
1.08,2.6,0.104016,0.0221632
1.09,2.6,0.649603,0.148842
1.1,2.6,1.20221,0.287406
1.11,2.6,1.77389,0.428061
1.12,2.6,2.36034,0.575414
1.13,2.6,2.98544,0.726136
1.14,2.6,3.67414,0.875216
1.15,2.6,4.48245,1.02661
1.16,2.6,5.45875,1.17913
1.17,2.6,6.65133,1.31852
1.18,2.6,8.08356,1.446
1.19,2.6,9.65128,1.52636
1.2,2.6,11.0821,1.54278
1.21,2.6,12.0412,1.48726
1.22,2.6,12.3543,1.40211
1.23,2.6,12.1535,1.32181
1.24,2.6,11.6892,1.26417
1.25,2.6,11.1941,1.24676
1.26,2.6,10.7859,1.2593
1.27,2.6,10.4486,1.28053
1.28,2.6,10.2073,1.32065
1.29,2.6,10.0485,1.35775
1.3,2.6,9.93315,1.40385
1.31,2.6,9.85006,1.43546
1.32,2.6,9.75399,1.46073
1.33,2.6,9.61503,1.46676
1.34,2.6,9.42068,1.45048
1.35,2.6,9.17463,1.41685
1.36,2.6,8.8462,1.36192
1.37,2.6,8.44716,1.28472
1.38,2.6,8.05207,1.20048
1.39,2.6,7.66078,1.10861
1.4,2.6,7.33477,1.01387
1.41,2.6,7.10141,0.935295
1.42,2.6,6.98323,0.857955
1.43,2.6,7.00697,0.794817
1.44,2.6,7.22502,0.732681
1.45,2.6,7.65449,0.692794
1.46,2.6,8.40403,0.669419
1.47,2.6,9.58491,0.688034
1.48,2.6,11.348,0.746037
1.49,2.6,12.574,0.969399
1.5,2.6,13.1639,1.31915
1.51,2.6,13.6236,1.71391
1.52,2.6,13.4166,2.11724
1.53,2.6,12.461,2.41852
1.54,2.6,11.0381,2.57144
1.55,2.6,9.54814,2.57537
1.56,2.6,8.25809,2.46329
1.57,2.6,7.26831,2.28149
1.58,2.6,6.57139,2.09678
1.59,2.6,6.10483,1.90497
1.6,2.6,5.86066,1.72213
1.61,2.6,5.79305,1.57324
1.62,2.6,5.89022,1.47236
1.63,2.6,6.15059,1.40529
1.64,2.6,6.54727,1.39791
1.65,2.6,7.07553,1.42275
1.66,2.6,7.65274,1.49905
1.67,2.6,8.19449,1.63316
1.68,2.6,8.56449,1.80501
1.69,2.6,8.64125,1.97463
1.7,2.6,8.304,2.10687
1.71,2.6,7.67351,2.16652
1.72,2.6,6.88311,2.18429
1.73,2.6,6.09618,2.15275
1.74,2.6,5.39662,2.12017
1.75,2.6,4.80278,2.07106
1.76,2.6,4.30554,2.01764
1.77,2.6,3.90178,1.96134
1.78,2.6,3.58829,1.92613
1.79,2.6,3.30981,1.89963
1.8,2.6,3.0996,1.86875
1.81,2.6,2.92306,1.83925
1.82,2.6,2.77175,1.80936
1.83,2.6,2.65262,1.78888
1.84,2.6,2.56027,1.76071
1.85,2.6,2.48892,1.73403
1.86,2.6,2.43704,1.70205
1.87,2.6,2.41874,1.68912
1.88,2.6,2.4202,1.66384
1.89,2.6,2.43254,1.66432
1.9,2.6,2.45259,1.65685
1.91,2.6,2.50081,1.65508
1.92,2.6,2.57129,1.65776
1.93,2.6,2.651,1.66956
1.94,2.6,2.72991,1.67327
1.95,2.6,2.79506,1.69389
1.96,2.6,2.85178,1.70494
1.97,2.6,2.88725,1.70699
1.98,2.6,2.92601,1.71195
1.99,2.6,2.94599,1.69528
2,2.6,2.94168,1.68596
1.08,2.65,0.0992993,0.0207609
1.09,2.65,0.622275,0.14043
1.1,2.65,1.15347,0.27069
1.11,2.65,1.70226,0.403845
1.12,2.65,2.26449,0.542413
1.13,2.65,2.85662,0.684626
1.14,2.65,3.52103,0.821898
1.15,2.65,4.28844,0.967078
1.16,2.65,5.21578,1.10907
1.17,2.65,6.34825,1.23994
1.18,2.65,7.70673,1.36082
1.19,2.65,9.19484,1.43847
1.2,2.65,10.5598,1.4551
1.21,2.65,11.4759,1.40364
1.22,2.65,11.7936,1.31573
1.23,2.65,11.6139,1.24032
1.24,2.65,11.1821,1.18666
1.25,2.65,10.7431,1.16895
1.26,2.65,10.3451,1.17887
1.27,2.65,10.068,1.20548
1.28,2.65,9.85984,1.23934
1.29,2.65,9.71154,1.27372
1.3,2.65,9.62112,1.31229
1.31,2.65,9.5427,1.34193
1.32,2.65,9.45343,1.3676
1.33,2.65,9.34866,1.37053
1.34,2.65,9.16654,1.35871
1.35,2.65,8.9149,1.32975
1.36,2.65,8.59518,1.27105
1.37,2.65,8.22242,1.20272
1.38,2.65,7.8328,1.12461
1.39,2.65,7.45131,1.03828
1.4,2.65,7.11885,0.952029
1.41,2.65,6.88388,0.877459
1.42,2.65,6.77289,0.806607
1.43,2.65,6.78709,0.752132
1.44,2.65,6.98081,0.698255
1.45,2.65,7.39662,0.658667
1.46,2.65,8.09898,0.634214
1.47,2.65,9.22913,0.653301
1.48,2.65,10.8969,0.712066
1.49,2.65,12.052,0.918844
1.5,2.65,12.6245,1.24854
1.51,2.65,13.0499,1.63601
1.52,2.65,12.8403,2.02161
1.53,2.65,11.9099,2.3114
1.54,2.65,10.548,2.46164
1.55,2.65,9.09622,2.46791
1.56,2.65,7.86005,2.36167
1.57,2.65,6.8936,2.18733
1.58,2.65,6.22133,2.00515
1.59,2.65,5.79693,1.821
1.6,2.65,5.55456,1.64478
1.61,2.65,5.49113,1.50367
1.62,2.65,5.59664,1.40355
1.63,2.65,5.84434,1.34586
1.64,2.65,6.23741,1.31957
1.65,2.65,6.75033,1.33755
1.66,2.65,7.30456,1.41226
1.67,2.65,7.83687,1.5338
1.68,2.65,8.20767,1.70556
1.69,2.65,8.27418,1.86649
1.7,2.65,7.96932,1.98962
1.71,2.65,7.36013,2.03747
1.72,2.65,6.60481,2.0514
1.73,2.65,5.84559,2.05636
1.74,2.65,5.17361,2.00863
1.75,2.65,4.58916,1.95438
1.76,2.65,4.12308,1.91319
1.77,2.65,3.72932,1.87684
1.78,2.65,3.41663,1.82887
1.79,2.65,3.16207,1.79087
1.8,2.65,2.95276,1.76963
1.81,2.65,2.78851,1.74007
1.82,2.65,2.64383,1.70721
1.83,2.65,2.53066,1.68042
1.84,2.65,2.44207,1.66275
1.85,2.65,2.37783,1.63947
1.86,2.65,2.33026,1.61944
1.87,2.65,2.29949,1.60182
1.88,2.65,2.29618,1.5938
1.89,2.65,2.31198,1.57689
1.9,2.65,2.34544,1.57917
1.91,2.65,2.38549,1.57499
1.92,2.65,2.44667,1.57302
1.93,2.65,2.51699,1.59271
1.94,2.65,2.59063,1.59139
1.95,2.65,2.66324,1.6058
1.96,2.65,2.71998,1.60568
1.97,2.65,2.76196,1.63073
1.98,2.65,2.79158,1.62962
1.99,2.65,2.79994,1.62176
2,2.65,2.80609,1.62508
1.08,2.7,0.0951835,0.0197109
1.09,2.7,0.596854,0.132684
1.1,2.7,1.10754,0.255363
1.11,2.7,1.63516,0.38001
1.12,2.7,2.17267,0.513889
1.13,2.7,2.74058,0.64411
1.14,2.7,3.37506,0.775423
1.15,2.7,4.1025,0.912549
1.16,2.7,4.98663,1.04194
1.17,2.7,6.06442,1.17474
1.18,2.7,7.34729,1.28057
1.19,2.7,8.76098,1.35263
1.2,2.7,10.0599,1.36659
1.21,2.7,10.9384,1.31916
1.22,2.7,11.2609,1.24308
1.23,2.7,11.1015,1.16591
1.24,2.7,10.7162,1.11122
1.25,2.7,10.3018,1.09465
1.26,2.7,9.96041,1.10427
1.27,2.7,9.69782,1.13098
1.28,2.7,9.51163,1.16265
1.29,2.7,9.39105,1.19498
1.3,2.7,9.31034,1.2279
1.31,2.7,9.25363,1.26171
1.32,2.7,9.17217,1.28051
1.33,2.7,9.06197,1.28797
1.34,2.7,8.90945,1.27317
1.35,2.7,8.66242,1.24449
1.36,2.7,8.36185,1.19693
1.37,2.7,7.99375,1.13328
1.38,2.7,7.6148,1.05572
1.39,2.7,7.24006,0.975823
1.4,2.7,6.91657,0.898002
1.41,2.7,6.6812,0.823133
1.42,2.7,6.55606,0.761885
1.43,2.7,6.56578,0.704614
1.44,2.7,6.73457,0.664158
1.45,2.7,7.12927,0.625054
1.46,2.7,7.81237,0.60477
1.47,2.7,8.86449,0.613508
1.48,2.7,10.4695,0.675472
1.49,2.7,11.5697,0.881137
1.5,2.7,12.092,1.19301
1.51,2.7,12.4947,1.55594
1.52,2.7,12.2803,1.92691
1.53,2.7,11.3944,2.20585
1.54,2.7,10.0726,2.35258
1.55,2.7,8.6765,2.35951
1.56,2.7,7.48705,2.26123
1.57,2.7,6.56226,2.10373
1.58,2.7,5.91005,1.92002
1.59,2.7,5.49045,1.74468
1.6,2.7,5.26731,1.57343
1.61,2.7,5.21353,1.44096
1.62,2.7,5.31041,1.34
1.63,2.7,5.55225,1.26982
1.64,2.7,5.93601,1.255
1.65,2.7,6.43031,1.25885
1.66,2.7,6.97623,1.33335
1.67,2.7,7.4915,1.44012
1.68,2.7,7.84656,1.60161
1.69,2.7,7.92198,1.76205
1.7,2.7,7.62836,1.87491
1.71,2.7,7.04601,1.9403
1.72,2.7,6.33084,1.94188
1.73,2.7,5.60056,1.92739
1.74,2.7,4.95443,1.89494
1.75,2.7,4.40178,1.85677
1.76,2.7,3.94581,1.82153
1.77,2.7,3.57152,1.78262
1.78,2.7,3.26918,1.73525
1.79,2.7,3.0211,1.69614
1.8,2.7,2.80972,1.66784
1.81,2.7,2.65366,1.643
1.82,2.7,2.51976,1.61784
1.83,2.7,2.41684,1.58976
1.84,2.7,2.32975,1.56115
1.85,2.7,2.26398,1.56507
1.86,2.7,2.21782,1.53264
1.87,2.7,2.19331,1.53226
1.88,2.7,2.19134,1.51007
1.89,2.7,2.19267,1.51415
1.9,2.7,2.2326,1.50203
1.91,2.7,2.27195,1.51017
1.92,2.7,2.33486,1.52019
1.93,2.7,2.40223,1.51984
1.94,2.7,2.46248,1.52915
1.95,2.7,2.53238,1.53671
1.96,2.7,2.58567,1.54203
1.97,2.7,2.63699,1.55401
1.98,2.7,2.66768,1.56564
1.99,2.7,2.68021,1.55671
2,2.7,2.68209,1.55013
1.08,2.75,0.0908244,0.018671
1.09,2.75,0.572101,0.124908
1.1,2.75,1.06328,0.2413
1.11,2.75,1.57091,0.35808
1.12,2.75,2.08447,0.480779
1.13,2.75,2.62873,0.608058
1.14,2.75,3.23429,0.731464
1.15,2.75,3.93203,0.857108
1.16,2.75,4.7755,0.985526
1.17,2.75,5.7935,1.10517
1.18,2.75,7.01309,1.2056
1.19,2.75,8.35633,1.27741
1.2,2.75,9.59344,1.29101
1.21,2.75,10.4345,1.24276
1.22,2.75,10.7451,1.16883
1.23,2.75,10.6208,1.09622
1.24,2.75,10.2752,1.04531
1.25,2.75,9.89343,1.02999
1.26,2.75,9.57618,1.03945
1.27,2.75,9.3441,1.06146
1.28,2.75,9.17886,1.0927
1.29,2.75,9.07961,1.1223
1.3,2.75,9.00863,1.15895
1.31,2.75,8.9616,1.18479
1.32,2.75,8.89827,1.20202
1.33,2.75,8.80679,1.20933
1.34,2.75,8.65288,1.19612
1.35,2.75,8.43118,1.1715
1.36,2.75,8.12586,1.12298
1.37,2.75,7.76836,1.06266
1.38,2.75,7.39643,0.995373
1.39,2.75,7.04179,0.92371
1.4,2.75,6.72693,0.844624
1.41,2.75,6.4894,0.776956
1.42,2.75,6.35238,0.720299
1.43,2.75,6.35635,0.665967
1.44,2.75,6.50964,0.6261
1.45,2.75,6.87404,0.593387
1.46,2.75,7.51282,0.576123
1.47,2.75,8.53282,0.583802
1.48,2.75,10.0529,0.64433
1.49,2.75,11.0874,0.838504
1.5,2.75,11.5894,1.13387
1.51,2.75,11.9687,1.48693
1.52,2.75,11.7533,1.84234
1.53,2.75,10.8748,2.11546
1.54,2.75,9.60699,2.2518
1.55,2.75,8.27308,2.25122
1.56,2.75,7.11359,2.16535
1.57,2.75,6.24274,2.01663
1.58,2.75,5.604,1.83635
1.59,2.75,5.20537,1.662
1.6,2.75,4.98462,1.50562
1.61,2.75,4.93602,1.38146
1.62,2.75,5.0442,1.28098
1.63,2.75,5.271,1.20396
1.64,2.75,5.64214,1.18297
1.65,2.75,6.11966,1.19942
1.66,2.75,6.66034,1.26114
1.67,2.75,7.1566,1.36915
1.68,2.75,7.50887,1.52096
1.69,2.75,7.58693,1.65973
1.7,2.75,7.32416,1.78443
1.71,2.75,6.76075,1.83883
1.72,2.75,6.06443,1.84484
1.73,2.75,5.37717,1.83053
1.74,2.75,4.7484,1.81091
1.75,2.75,4.20735,1.76711
1.76,2.75,3.77506,1.72058
1.77,2.75,3.41741,1.68667
1.78,2.75,3.12576,1.64882
1.79,2.75,2.88018,1.60836
1.8,2.75,2.68382,1.59006
1.81,2.75,2.52405,1.55704
1.82,2.75,2.39879,1.53909
1.83,2.75,2.29572,1.51639
1.84,2.75,2.21322,1.49973
1.85,2.75,2.15135,1.4779
1.86,2.75,2.10563,1.45412
1.87,2.75,2.08645,1.45307
1.88,2.75,2.07963,1.43974
1.89,2.75,2.09012,1.43072
1.9,2.75,2.11774,1.43344
1.91,2.75,2.1603,1.43391
1.92,2.75,2.22629,1.42813
1.93,2.75,2.28327,1.46194
1.94,2.75,2.36015,1.46692
1.95,2.75,2.4152,1.46884
1.96,2.75,2.46813,1.47598
1.97,2.75,2.51173,1.47722
1.98,2.75,2.54122,1.47993
1.99,2.75,2.55477,1.47732
2,2.75,2.56047,1.47897
1.08,2.8,0.0869156,0.0177007
1.09,2.8,0.548717,0.118373
1.1,2.8,1.02117,0.226809
1.11,2.8,1.50843,0.33778
1.12,2.8,2.00226,0.453148
1.13,2.8,2.52486,0.574191
1.14,2.8,3.10272,0.693888
1.15,2.8,3.76897,0.80909
1.16,2.8,4.5664,0.931841
1.17,2.8,5.53789,1.04118
1.18,2.8,6.70358,1.14641
1.19,2.8,7.9754,1.20372
1.2,2.8,9.14995,1.2179
1.21,2.8,9.96046,1.17256
1.22,2.8,10.2664,1.10399
1.23,2.8,10.15,1.03063
1.24,2.8,9.85062,0.986746
1.25,2.8,9.49502,0.964657
1.26,2.8,9.20278,0.973173
1.27,2.8,9.0165,0.998823
1.28,2.8,8.86133,1.02815
1.29,2.8,8.7749,1.05761
1.3,2.8,8.71305,1.08736
1.31,2.8,8.68037,1.11515
1.32,2.8,8.62069,1.12881
1.33,2.8,8.54003,1.13366
1.34,2.8,8.39193,1.12356
1.35,2.8,8.17796,1.09952
1.36,2.8,7.88177,1.05626
1.37,2.8,7.55109,0.998401
1.38,2.8,7.1894,0.936408
1.39,2.8,6.83593,0.864451
1.4,2.8,6.52442,0.801011
1.41,2.8,6.28848,0.738506
1.42,2.8,6.15844,0.677432
1.43,2.8,6.14001,0.633312
1.44,2.8,6.29006,0.595196
1.45,2.8,6.63782,0.561734
1.46,2.8,7.23779,0.547692
1.47,2.8,8.20146,0.555503
1.48,2.8,9.65704,0.607459
1.49,2.8,10.6457,0.797302
1.5,2.8,11.0975,1.08315
1.51,2.8,11.4554,1.4167
1.52,2.8,11.2383,1.75467
1.53,2.8,10.3884,2.02378
1.54,2.8,9.17817,2.15267
1.55,2.8,7.88927,2.15381
1.56,2.8,6.77954,2.06893
1.57,2.8,5.91546,1.93118
1.58,2.8,5.31512,1.76019
1.59,2.8,4.92958,1.59239
1.6,2.8,4.72862,1.44191
1.61,2.8,4.68102,1.32019
1.62,2.8,4.78697,1.22094
1.63,2.8,5.00252,1.16006
1.64,2.8,5.37792,1.12271
1.65,2.8,5.83025,1.13116
1.66,2.8,6.34646,1.18297
1.67,2.8,6.83827,1.28181
1.68,2.8,7.18982,1.42587
1.69,2.8,7.27934,1.57697
1.7,2.8,7.02486,1.68702
1.71,2.8,6.47677,1.74269
1.72,2.8,5.81464,1.74911
1.73,2.8,5.14677,1.7295
1.74,2.8,4.53642,1.70204
1.75,2.8,4.02932,1.66917
1.76,2.8,3.59916,1.63088
1.77,2.8,3.26603,1.59738
1.78,2.8,2.97937,1.55789
1.79,2.8,2.74462,1.52675
1.8,2.8,2.55721,1.51139
1.81,2.8,2.40114,1.48303
1.82,2.8,2.27944,1.46275
1.83,2.8,2.18096,1.4386
1.84,2.8,2.1028,1.42192
1.85,2.8,2.04191,1.40388
1.86,2.8,2.00043,1.38484
1.87,2.8,1.97744,1.3696
1.88,2.8,1.97636,1.37525
1.89,2.8,1.98805,1.36636
1.9,2.8,2.01236,1.37022
1.91,2.8,2.05898,1.36167
1.92,2.8,2.11438,1.36799
1.93,2.8,2.17908,1.37974
1.94,2.8,2.23873,1.39739
1.95,2.8,2.30096,1.39948
1.96,2.8,2.36318,1.41729
1.97,2.8,2.40006,1.41004
1.98,2.8,2.42403,1.40669
1.99,2.8,2.43478,1.4114
2,2.8,2.43926,1.39913
1.08,2.85,0.0831627,0.0168848
1.09,2.85,0.527095,0.111881
1.1,2.85,0.981273,0.213793
1.11,2.85,1.44948,0.320077
1.12,2.85,1.92275,0.427765
1.13,2.85,2.42472,0.540563
1.14,2.85,2.97652,0.653851
1.15,2.85,3.60924,0.765464
1.16,2.85,4.37032,0.87865
1.17,2.85,5.29701,0.984471
1.18,2.85,6.40559,1.0787
1.19,2.85,7.61226,1.13629
1.2,2.85,8.73644,1.14838
1.21,2.85,9.50586,1.10853
1.22,2.85,9.81815,1.03708
1.23,2.85,9.72107,0.973256
1.24,2.85,9.44113,0.933489
1.25,2.85,9.12583,0.912755
1.26,2.85,8.85139,0.914187
1.27,2.85,8.67099,0.938228
1.28,2.85,8.54868,0.964291
1.29,2.85,8.47686,0.994535
1.3,2.85,8.44391,1.02012
1.31,2.85,8.40556,1.04744
1.32,2.85,8.35352,1.06509
1.33,2.85,8.27706,1.07215
1.34,2.85,8.14344,1.06023
1.35,2.85,7.93625,1.033
1.36,2.85,7.6659,0.994024
1.37,2.85,7.33054,0.937931
1.38,2.85,6.97191,0.877527
1.39,2.85,6.63177,0.817137
1.4,2.85,6.31917,0.755645
1.41,2.85,6.08575,0.696358
1.42,2.85,5.96008,0.643588
1.43,2.85,5.94428,0.603137
1.44,2.85,6.0697,0.561048
1.45,2.85,6.39343,0.536092
1.46,2.85,6.97105,0.520583
1.47,2.85,7.88516,0.527362
1.48,2.85,9.26694,0.578125
1.49,2.85,10.2219,0.75932
1.5,2.85,10.6393,1.03777
1.51,2.85,10.955,1.35283
1.52,2.85,10.7549,1.6786
1.53,2.85,9.92702,1.93115
1.54,2.85,8.75157,2.05789
1.55,2.85,7.51699,2.06721
1.56,2.85,6.4394,1.98317
1.57,2.85,5.62251,1.84201
1.58,2.85,5.04516,1.68588
1.59,2.85,4.67486,1.52711
1.6,2.85,4.48826,1.3782
1.61,2.85,4.43595,1.25665
1.62,2.85,4.53955,1.16478
1.63,2.85,4.76098,1.10078
1.64,2.85,5.11073,1.0714
1.65,2.85,5.55236,1.07106
1.66,2.85,6.0528,1.12185
1.67,2.85,6.53985,1.20893
1.68,2.85,6.88123,1.35452
1.69,2.85,6.98011,1.48742
1.7,2.85,6.72949,1.59808
1.71,2.85,6.22415,1.653
1.72,2.85,5.57128,1.6601
1.73,2.85,4.92919,1.63331
1.74,2.85,4.34446,1.60433
1.75,2.85,3.86249,1.56894
1.76,2.85,3.44836,1.55924
1.77,2.85,3.10996,1.51339
1.78,2.85,2.85089,1.49278
1.79,2.85,2.61491,1.45705
1.8,2.85,2.43791,1.43428
1.81,2.85,2.28391,1.40553
1.82,2.85,2.16073,1.38522
1.83,2.85,2.06823,1.36862
1.84,2.85,1.99063,1.35969
1.85,2.85,1.93143,1.34278
1.86,2.85,1.90006,1.32299
1.87,2.85,1.87901,1.30899
1.88,2.85,1.87611,1.29542
1.89,2.85,1.88376,1.30363
1.9,2.85,1.9101,1.29664
1.91,2.85,1.95728,1.30867
1.92,2.85,2.01178,1.31224
1.93,2.85,2.07613,1.31355
1.94,2.85,2.14327,1.32513
1.95,2.85,2.20182,1.34012
1.96,2.85,2.25581,1.35001
1.97,2.85,2.28806,1.34996
1.98,2.85,2.31541,1.35707
1.99,2.85,2.33283,1.36121
2,2.85,2.33121,1.33755
1.08,2.9,0.0797713,0.0159817
1.09,2.9,0.50616,0.105975
1.1,2.9,0.942983,0.202228
1.11,2.9,1.39091,0.30211
1.12,2.9,1.84883,0.403098
1.13,2.9,2.33207,0.510961
1.14,2.9,2.85492,0.617878
1.15,2.9,3.45987,0.724936
1.16,2.9,4.18653,0.83025
1.17,2.9,5.06849,0.935101
1.18,2.9,6.12254,1.01829
1.19,2.9,7.27102,1.07947
1.2,2.9,8.33979,1.08289
1.21,2.9,9.08213,1.04306
1.22,2.9,9.37706,0.982814
1.23,2.9,9.30235,0.918586
1.24,2.9,9.05084,0.87698
1.25,2.9,8.75897,0.862866
1.26,2.9,8.51679,0.863021
1.27,2.9,8.33831,0.882562
1.28,2.9,8.25138,0.90912
1.29,2.9,8.1902,0.93469
1.3,2.9,8.16094,0.966875
1.31,2.9,8.13365,0.988295
1.32,2.9,8.0965,0.998977
1.33,2.9,8.01427,1.00885
1.34,2.9,7.89612,0.999049
1.35,2.9,7.705,0.974916
1.36,2.9,7.43764,0.938114
1.37,2.9,7.11894,0.886407
1.38,2.9,6.76156,0.827705
1.39,2.9,6.43035,0.771877
1.4,2.9,6.12419,0.71492
1.41,2.9,5.89631,0.658074
1.42,2.9,5.76943,0.609167
1.43,2.9,5.74351,0.569507
1.44,2.9,5.85805,0.537254
1.45,2.9,6.15752,0.511796
1.46,2.9,6.72037,0.496145
1.47,2.9,7.57716,0.505445
1.48,2.9,8.90158,0.548178
1.49,2.9,9.79545,0.72393
1.5,2.9,10.199,0.987197
