W,Q2,L0+Re,L0+Im,L1+Re,L1+Im,L2+Re,L2+Im,L3+Re,L3+Im,L4+Re,L4+Im,L5+Re,L5+Im,L0-Re,L0-Im,L1-Re,L1-Im,L2-Re,L2-Im,L3-Re,L3-Im,L4-Re,L4-Im,L5-Re,L5-Im,E0+Re,E0+Im,E1+Re,E1+Im,E2+Re,E2+Im,E3+Re,E3+Im,E4+Re,E4+Im,E5+Re,E5+Im,E0-Re,E0-Im,E1-Re,E1-Im,E2-Re,E2-Im,E3-Re,E3-Im,E4-Re,E4-Im,E5-Re,E5-Im,M0+Re,M0+Im,M1+Re,M1+Im,M2+Re,M2+Im,M3+Re,M3+Im,M4+Re,M4+Im,M5+Re,M5+Im,M0-Re,M0-Im,M1-Re,M1-Im,M2-Re,M2-Im,M3-Re,M3-Im,M4-Re,M4-Im,M5-Re,M5-Im,
1.69,1.05,-0.0810822,-0.0828897,-0.0606825,-0.0870213,-0.0152352,-0.000516447,-0.000774671,-0.00180756,-0.000258224,0,0,0,0,0,0.114651,0.124722,0.0356348,-0.00593914,0.0495789,-0.128595,0,0,-0.000258224,0,-1.416,3.321,0.287,0.4,-0.015,-0.005,0.003,-0.006,0.002,0,0,0,0,0,0,0,0.762,-1.037,0.101,0.004,-0.04,0,0.012,0,0,0,-0.312,-0.151,-0.093,0.042,0.155,0.04,-0.011,0,0.012,0,0,0,-0.366,-0.118,-1.309,0.464,-0.163,0.55,0.017,0,0.003,0,
1.7,1.05,-0.0483313,-0.0732937,-0.0560325,-0.095866,-0.0151367,-0.00132778,-0.000531113,-0.00212445,-0.000531113,0,0,0,0,0,0.124546,0.122687,0.035319,-0.00478002,0.0647958,-0.120297,-0.000265557,0,0,0,-1.905,3.107,0.256,0.426,-0.013,-0.009,0.003,-0.006,0.001,0,0,0,0,0,0,0,0.835,-0.956,0.102,-0.001,-0.04,0,0.012,0,0,0,-0.272,-0.164,-0.091,0.035,0.157,0.043,-0.011,0,0.012,0,0,0,-0.363,-0.118,-1.323,0.432,-0.219,0.503,0.017,0,0.003,0,
1.71,1.05,-0.021552,-0.0515611,-0.0496514,-0.104486,-0.0150045,-0.00190967,-0.00081843,-0.00218248,-0.00054562,0,0,0,0,0,0.135041,0.122219,0.0349197,-0.00354653,0.076114,-0.110488,-0.00027281,0,0,0,-2.276,2.752,0.221,0.448,-0.01,-0.011,0.003,-0.006,0.001,0,0,0,0,0,0,0,0.894,-0.872,0.104,-0.004,-0.041,0,0.012,0,0,0,-0.229,-0.175,-0.086,0.03,0.159,0.047,-0.01,0,0.012,0,0,0,-0.358,-0.121,-1.335,0.401,-0.256,0.451,0.018,0,0.003,0,
1.72,1.05,-0.00363979,-0.0240786,-0.0428375,-0.111154,-0.0148391,-0.00223987,-0.000839951,-0.00251985,-0.000559967,0,0,0,0,0,0.145312,0.121513,0.034438,-0.00279984,0.0837151,-0.100794,-0.000279984,0,-0.000279984,0,-2.493,2.342,0.182,0.46,-0.008,-0.013,0.003,-0.007,0.002,0,0,0,0,0,0,0,0.938,-0.788,0.106,-0.007,-0.04,0,0.012,0,0,0,-0.184,-0.183,-0.082,0.024,0.159,0.052,-0.01,0,0.013,0,0,0,-0.354,-0.126,-1.345,0.371,-0.278,0.402,0.019,0,0.003,0,
1.73,1.05,0.00516741,0.00373202,-0.0347365,-0.116554,-0.0143539,-0.00287078,-0.000574156,-0.00287078,-0.000574156,0,0,0,0,0,0.156171,0.121434,0.0335882,-0.00200955,0.0889943,-0.091578,-0.000574156,0,-0.000287078,0,-2.576,1.946,0.142,0.467,-0.004,-0.015,0.003,-0.007,0.002,0,0,0,0,0,0,0,0.971,-0.708,0.109,-0.008,-0.041,0,0.012,0,0,0,-0.14,-0.186,-0.077,0.02,0.16,0.056,-0.01,0,0.013,0,0,0,-0.349,-0.13,-1.353,0.342,-0.289,0.357,0.019,0,0.003,0,
1.74,1.05,0.00764645,0.0285271,-0.0264685,-0.120579,-0.0144106,-0.00323504,-0.000294094,-0.00323504,-0.000588188,0,0,0,0,0,0.166457,0.122049,0.0332326,-0.000882282,0.0926396,-0.0838168,-0.000588188,0,0,0,-2.566,1.6,0.103,0.467,-0.003,-0.015,0.005,-0.008,0.001,0,0,0,0,0,0,0,0.993,-0.632,0.111,-0.008,-0.041,0,0.012,0,0,0,-0.094,-0.187,-0.072,0.016,0.161,0.061,-0.009,0,0.013,0,0,0,-0.343,-0.135,-1.36,0.314,-0.292,0.319,0.02,0,0.003,0,
1.75,1.05,0.00602063,0.0496702,-0.0180619,-0.122821,-0.0141485,-0.00331135,-0.000301032,-0.00331135,-0.000602063,0,0,0,0,0,0.176706,0.122219,0.0322104,-0.000301032,0.094524,-0.0764621,-0.000903095,0,0,0,-2.498,1.315,0.066,0.461,0,-0.016,0.006,-0.008,0.001,0,0,0,0,0,0,0,1.008,-0.561,0.112,-0.008,-0.04,0,0.012,0,0,0,-0.053,-0.187,-0.066,0.012,0.162,0.066,-0.009,0,0.013,0,0,0,-0.336,-0.14,-1.365,0.288,-0.291,0.285,0.02,0,0.003,0,
1.76,1.05,0.00246313,0.0668125,-0.0107762,-0.124388,-0.0138551,-0.00338681,0,-0.0036947,-0.000615783,0,0,0,0,0,0.186274,0.122849,0.0317128,0.000615783,0.0960622,-0.0701993,-0.000923675,0,0,0,-2.4,1.084,0.033,0.449,0.001,-0.016,0.006,-0.008,0.002,0,0,0,0,0,0,0,1.015,-0.497,0.113,-0.007,-0.041,0,0.012,0,0,0,-0.011,-0.182,-0.06,0.01,0.163,0.072,-0.01,0,0.013,0,0,0,-0.328,-0.145,-1.369,0.265,-0.286,0.259,0.021,0,0.005,0,
1.77,1.05,-0.00251739,0.0808713,-0.00314674,-0.124296,-0.0141603,-0.00346142,0,-0.00409077,-0.000629349,0,0,0,0,0,0.195413,0.123038,0.0308381,0.0012587,0.096605,-0.0651376,-0.000944023,0,0,0,-2.287,0.902,0.003,0.433,0.003,-0.016,0.007,-0.009,0.002,0,0,0,0,0,0,0,1.017,-0.438,0.113,-0.007,-0.041,0,0.012,0,0,0,0.028,-0.177,-0.055,0.008,0.162,0.078,-0.009,0,0.014,0,0,0,-0.32,-0.148,-1.374,0.243,-0.281,0.236,0.021,0,0.005,0,
1.78,1.05,-0.00739175,0.0922361,0.0032138,-0.12341,-0.0138194,-0.00385656,0.00064276,-0.00417794,-0.00064276,0,0,0,0,0,0.204076,0.12341,0.0298884,0.00192828,0.0973782,-0.0604195,-0.000964141,0,0,0,-2.167,0.76,-0.023,0.415,0.004,-0.015,0.007,-0.009,0.001,0,0,0,0,0,0,0,1.017,-0.384,0.113,-0.007,-0.041,0,0.012,0,0,0,0.065,-0.17,-0.049,0.006,0.16,0.085,-0.008,0,0.014,0,0,0,-0.311,-0.15,-1.377,0.222,-0.275,0.215,0.022,0,0.005,0,
1.79,1.05,-0.0124644,0.100699,0.00885627,-0.122348,-0.0141044,-0.00360811,0.00098403,-0.00426413,-0.00065602,0,0,0,0,0,0.211894,0.123332,0.0288649,0.00295209,0.097419,-0.0567457,-0.00098403,0,0,0,-2.048,0.653,-0.045,0.395,0.006,-0.014,0.009,-0.01,0.001,0,0,0,0,0,0,0,1.015,-0.337,0.112,-0.007,-0.041,0,0.012,0,0,0,0.098,-0.164,-0.044,0.005,0.158,0.092,-0.008,0,0.014,0,0,0,-0.302,-0.151,-1.382,0.203,-0.269,0.198,0.022,0,0.005,0,
1.8,1.05,-0.0177319,0.107061,0.0137171,-0.120443,-0.0137171,-0.00368021,0.00133826,-0.0046839,-0.000669128,0,0,0,0,0,0.21914,0.12312,0.0281034,0.00334564,0.0980273,-0.0531957,-0.00133826,0,0,0,-1.933,0.572,-0.063,0.375,0.006,-0.014,0.009,-0.01,0.002,0,0,0,0,0,0,0,1.01,-0.293,0.112,-0.007,-0.042,0,0.012,0,0,0,0.13,-0.155,-0.038,0.003,0.156,0.099,-0.007,0,0.015,0,0,0,-0.293,-0.151,-1.386,0.185,-0.262,0.183,0.023,0,0.005,0,
1.81,1.05,-0.0221678,0.112203,0.0180753,-0.118342,-0.0136417,-0.00375148,0.00204626,-0.00477461,-0.000682087,0,0,0,0,0,0.226112,0.122435,0.0272835,0.00409252,0.0978794,-0.0501334,-0.00136417,0,0,0,-1.822,0.516,-0.077,0.355,0.009,-0.014,0.01,-0.01,0.002,0,0,0,0,0,0,0,1.004,-0.255,0.111,-0.007,-0.041,0,0.012,0,0,0,0.158,-0.147,-0.033,0.002,0.152,0.106,-0.007,0,0.015,0,0,0,-0.284,-0.15,-1.39,0.17,-0.256,0.17,0.024,0,0.005,0,
1.82,1.05,-0.0267535,0.115353,0.0218892,-0.116048,-0.0138979,-0.00347448,0.00277958,-0.00486427,-0.000694896,0,0,0,0,0,0.233138,0.121259,0.0260586,0.00451683,0.0979804,-0.0476004,-0.00138979,0,0,0,-1.719,0.481,-0.089,0.334,0.009,-0.013,0.012,-0.01,0.001,0,0,0,0,0,0,0,0.997,-0.22,0.11,-0.009,-0.041,0,0.012,0,0,0,0.182,-0.139,-0.029,0.001,0.146,0.113,-0.006,0,0.015,0,0,0,-0.277,-0.149,-1.395,0.156,-0.25,0.159,0.024,0,0.005,0,
1.83,1.05,-0.0307788,0.117455,0.0247645,-0.114271,-0.0137974,-0.00389157,0.00318401,-0.00495291,-0.000707558,0,0,0,0,0,0.238801,0.120285,0.0254721,0.00530668,0.0979968,-0.0452837,-0.00141512,0,0,0,-1.622,0.463,-0.099,0.314,0.01,-0.014,0.012,-0.01,0.001,0,0,0,0,0,0,0,0.99,-0.189,0.109,-0.009,-0.042,0,0.012,0,0,0,0.204,-0.131,-0.023,0.001,0.14,0.12,-0.006,0,0.015,0,0,0,-0.269,-0.146,-1.4,0.141,-0.243,0.148,0.025,0,0.006,0,
1.84,1.05,-0.0342035,0.118092,0.0277228,-0.111971,-0.0136814,-0.0039604,0.00360037,-0.00504051,-0.000720073,0,0,0,0,0,0.244825,0.119172,0.0244825,0.00576059,0.09829,-0.0432044,-0.00144015,0,0,0,-1.534,0.464,-0.106,0.296,0.01,-0.013,0.014,-0.009,0.001,0,0,0,0,0,0,0,0.983,-0.16,0.11,-0.01,-0.042,0,0.012,0,0,0,0.223,-0.122,-0.019,-0.001,0.133,0.126,-0.005,0,0.015,0,0,0,-0.264,-0.144,-1.407,0.129,-0.237,0.138,0.025,0,0.006,0,
1.85,1.05,-0.0373546,0.117191,0.029664,-0.109867,-0.0135502,-0.00402844,0.00439466,-0.00476088,-0.000732443,0,0,0,0,0,0.250496,0.117557,0.0234382,0.00622577,0.0977812,-0.0413831,-0.00146489,0,0,0,-1.457,0.479,-0.111,0.278,0.01,-0.013,0.015,-0.009,0.001,0,0,0,0,0,0,0,0.976,-0.136,0.11,-0.011,-0.042,0,0.013,0,0,0,0.239,-0.115,-0.014,-0.001,0.124,0.131,-0.005,0,0.016,0,0,0,-0.259,-0.141,-1.413,0.118,-0.232,0.13,0.026,0,0.006,0,
1.86,1.05,-0.0398398,0.114307,0.0316485,-0.107605,-0.0134041,-0.00409568,0.00521269,-0.00446802,-0.00074467,0,0,0,0,0,0.255049,0.115796,0.0227124,0.00707436,0.0975517,-0.0398398,-0.00148934,0,0,0,-1.389,0.509,-0.115,0.261,0.011,-0.013,0.016,-0.008,0.002,0,0,0,0,0,0,0,0.97,-0.113,0.11,-0.012,-0.042,0,0.013,0,0,0,0.254,-0.108,-0.009,-0.002,0.115,0.134,-0.004,0,0.016,0,0,0,-0.253,-0.138,-1.421,0.108,-0.226,0.123,0.026,0,0.006,0,
1.87,1.05,-0.0416214,0.111243,0.0332972,-0.105945,-0.0132432,-0.00378377,0.00567565,-0.00416214,-0.000756753,0,-0.000378377,0,0,0,0.259945,0.113891,0.0215675,0.00756753,0.0979996,-0.0385944,-0.00151351,0,0,0,-1.336,0.552,-0.116,0.245,0.013,-0.012,0.017,-0.007,0.002,0,0,0,0,0,0,0,0.965,-0.092,0.109,-0.013,-0.042,0,0.013,0,0,0,0.266,-0.1,-0.004,-0.002,0.103,0.137,-0.003,0,0.017,0,0,0,-0.25,-0.136,-1.428,0.097,-0.22,0.117,0.027,0,0.007,0,
1.88,1.05,-0.0422783,0.10608,0.0345913,-0.104543,-0.0138365,-0.00384348,0.00614957,-0.00345913,-0.000768696,0,-0.000384348,0,0,0,0.265584,0.11223,0.0207548,0.00807131,0.0980087,-0.0372817,-0.00192174,0,0,0,-1.297,0.607,-0.118,0.229,0.013,-0.012,0.018,-0.006,0.002,0,0,0,0,0,0,0,0.958,-0.074,0.109,-0.014,-0.042,0,0.013,0,0,0,0.277,-0.094,0,-0.003,0.092,0.138,-0.004,0,0.017,0,0,0,-0.247,-0.134,-1.437,0.087,-0.215,0.11,0.028,0,0.007,0,
1.89,1.05,-0.0417567,0.100294,0.0355127,-0.102636,-0.0136587,-0.00351224,0.00663424,-0.00312199,-0.000780498,0,-0.000390249,0,0,0,0.270052,0.110441,0.0195125,0.00858548,0.0975623,-0.0362932,-0.00195125,0,0.000390249,0,-1.275,0.669,-0.119,0.217,0.013,-0.012,0.018,-0.005,0.001,0,0,0,0,0,0,0,0.954,-0.057,0.109,-0.015,-0.042,0,0.013,0,0,0,0.284,-0.087,0.003,-0.003,0.082,0.138,-0.003,0,0.017,0,0,0,-0.245,-0.132,-1.445,0.079,-0.21,0.105,0.028,0,0.007,0,
1.9,1.05,-0.0396081,0.0942673,0.0368355,-0.101001,-0.0134668,-0.00356473,0.00712946,-0.00237649,-0.000792162,0,-0.000396081,0,0,0,0.274088,0.10813,0.0186158,0.00871378,0.097832,-0.0352512,-0.00237649,0,0,0,-1.274,0.74,-0.118,0.203,0.013,-0.012,0.018,-0.003,0.001,0,0,0,0,0,0,0,0.949,-0.043,0.111,-0.015,-0.043,0,0.013,0,0,0,0.289,-0.082,0.008,-0.004,0.071,0.136,-0.003,0,0.017,0,0,0,-0.243,-0.131,-1.454,0.07,-0.205,0.099,0.029,0,0.007,0,
1.91,1.05,-0.0353623,0.0872002,0.0377734,-0.100059,-0.0136627,-0.0036166,0.0072332,-0.00160738,-0.000803689,0,-0.000401844,0,0,0,0.278478,0.106087,0.0176812,0.00924242,0.09805,-0.0345586,-0.00281291,0,0,0,-1.293,0.81,-0.118,0.191,0.014,-0.011,0.018,-0.002,0.001,0,0,0,0,0,0,0,0.944,-0.029,0.111,-0.016,-0.043,0,0.013,0,0,0,0.295,-0.076,0.012,-0.004,0.06,0.132,-0.002,0,0.016,0,0,0,-0.24,-0.131,-1.464,0.062,-0.199,0.095,0.03,0,0.008,0,
1.92,1.05,-0.0293429,0.0806929,0.0379012,-0.0986246,-0.0134488,-0.00326032,0.00733571,-0.000815079,-0.000815079,0,-0.00040754,0,0,0,0.282425,0.103515,0.0167091,0.00978095,0.0986246,-0.0338258,-0.00285278,0,0,0,-1.336,0.875,-0.116,0.181,0.014,-0.011,0.018,-0.001,0.001,0,0,0,0,0,0,0,0.941,-0.017,0.111,-0.015,-0.042,0,0.013,0,0,0,0.297,-0.071,0.016,-0.004,0.051,0.126,-0.002,0,0.017,0,0,0,-0.238,-0.131,-1.474,0.054,-0.194,0.09,0.03,0,0.008,0,
1.93,1.05,-0.0214847,0.0747834,0.0392509,-0.0975076,-0.0132214,-0.00289217,0.00743702,0,-0.000826335,0,-0.000413168,0,0,0,0.285499,0.101639,0.0157004,0.00991603,0.0987471,-0.0334666,-0.00289217,0,0,0,-1.399,0.93,-0.115,0.17,0.014,-0.01,0.019,0,0.001,0,0,0,0,0,0,0,0.938,-0.005,0.111,-0.016,-0.043,0,0.013,0,0,0,0.297,-0.067,0.019,-0.005,0.043,0.12,-0.001,0,0.017,0,0,0,-0.235,-0.132,-1.485,0.047,-0.19,0.087,0.031,0,0.008,0,
1.94,1.05,-0.0117244,0.0703465,0.0393605,-0.0963077,-0.0129806,-0.0029311,0.0071184,0.000418729,-0.000837458,0,-0.000418729,0,0,0,0.289342,0.0992388,0.0142368,0.0104682,0.0992388,-0.0330796,-0.0029311,0,0,0,-1.478,0.97,-0.113,0.16,0.015,-0.01,0.018,0.002,0.001,0,0,0,0,0,0,0,0.935,0.004,0.112,-0.017,-0.043,0,0.013,0,0,0,0.298,-0.062,0.023,-0.005,0.036,0.113,-0.001,0,0.018,0,0,0,-0.232,-0.134,-1.496,0.041,-0.186,0.083,0.031,0,0.008,0,
1.95,1.05,-0.00127267,0.067876,0.0398771,-0.0950264,-0.013151,-0.00254535,0.0067876,0.00127267,-0.00084845,0,-0.000424225,0,0,0,0.292715,0.0971475,0.013151,0.0106056,0.0992686,-0.0326653,-0.00296957,0,0,0,-1.568,0.988,-0.112,0.151,0.016,-0.008,0.018,0.002,0.001,0,0,0,0,0,0,0,0.933,0.013,0.113,-0.017,-0.043,0,0.013,0,0,0,0.296,-0.058,0.028,-0.004,0.03,0.106,0,0,0.018,0,0,0,-0.228,-0.135,-1.508,0.033,-0.182,0.079,0.033,0,0.008,0,
1.96,1.05,0.00902276,0.0674559,0.0403876,-0.0940945,-0.0133193,-0.00214828,0.00644483,0.00171862,-0.000859311,0,-0.000429655,0,0,0,0.295603,0.0949538,0.0120303,0.011171,0.09968,-0.0317945,-0.00300759,0,0,0,-1.661,0.984,-0.109,0.143,0.016,-0.008,0.017,0.003,0.001,0,0,0,0,0,0,0,0.932,0.021,0.112,-0.017,-0.043,0,0.013,0,0,0,0.295,-0.055,0.031,-0.005,0.024,0.098,0.001,0,0.018,0,0,0,-0.225,-0.136,-1.52,0.027,-0.178,0.076,0.033,0,0.009,0,
1.97,1.05,0.020011,0.0691684,0.040892,-0.0930945,-0.0134857,-0.00261013,0.0060903,0.00217511,-0.000870042,0,-0.000435021,0,0,0,0.298425,0.0922245,0.0113106,0.0117456,0.100055,-0.0317566,-0.00304515,0,0,0,-1.752,0.96,-0.106,0.136,0.016,-0.007,0.016,0.004,0.002,0,0,0,0,0,0,0,0.931,0.028,0.113,-0.017,-0.043,0,0.013,0,0,0,0.291,-0.052,0.034,-0.005,0.021,0.09,0,0,0.019,0,0,0,-0.221,-0.137,-1.533,0.02,-0.174,0.074,0.033,0,0.009,0,
1.98,1.05,0.028621,0.0726534,0.0413904,-0.0924679,-0.0132097,-0.00220162,0.00616453,0.00264194,-0.000880647,0,-0.000440323,0,0,0,0.301181,0.0902663,0.0101274,0.0123291,0.100834,-0.031263,-0.00352259,0,0,0,-1.834,0.919,-0.105,0.129,0.016,-0.007,0.015,0.004,0.002,0,0,0,0,0,0,0,0.93,0.035,0.113,-0.017,-0.044,0,0.013,0,0,0,0.286,-0.049,0.037,-0.006,0.019,0.081,0.001,0,0.019,0,0,0,-0.215,-0.139,-1.546,0.014,-0.169,0.071,0.034,0,0.009,0,
1.99,1.05,0.0360906,0.0775279,0.0414373,-0.0913403,-0.0133669,-0.00178225,0.00534675,0.00267338,-0.000891125,0,-0.000445563,0,0,0,0.303874,0.0873303,0.00935681,0.0124758,0.100697,-0.0307438,-0.0035645,0,0,0,-1.904,0.864,-0.102,0.123,0.016,-0.006,0.014,0.004,0.002,0,0,0,0,0,0,0,0.93,0.042,0.113,-0.016,-0.043,0,0.013,0,0,0,0.281,-0.047,0.04,-0.006,0.017,0.074,0.001,0,0.019,0,0,0,-0.211,-0.139,-1.56,0.009,-0.165,0.069,0.035,0,0.009,0,
2,1.05,0.0428202,0.082936,0.0419187,-0.0901478,-0.0135222,-0.00180296,0.00495813,0.00315517,-0.000901478,0,-0.000450739,0,0,0,0.306052,0.084739,0.00811331,0.0126207,0.101416,-0.0301995,-0.00405665,0,0,0,-1.961,0.803,-0.1,0.116,0.016,-0.006,0.013,0.005,0.002,0,0,0,0,0,0,0,0.93,0.047,0.113,-0.017,-0.043,0,0.013,0,0,0,0.275,-0.045,0.044,-0.006,0.016,0.066,0.002,0,0.02,0,0,0,-0.205,-0.14,-1.574,0.003,-0.162,0.066,0.036,0,0.009,0,
1.08,1.1,0.87204,-0.00507197,0.0940005,-0,0.00101439,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0.209979,-0,-0.0054101,-0,0.000338131,-0,-0,-0,-0,-0,4.202,0.047,-0.126,0,0.003,0,0,0,0,0,0,0,0,0,0,0,-0.046,0,0.003,0,0,0,0,0,0,0,1.317,0.001,-0.025,0,0.001,0,0,0,0,0,0,0,-1.566,0.001,0.004,0,0,0,0,0,0,0,
1.09,1.1,0.833254,-0.0186623,0.139149,0.00196445,0.00229186,-0,-0.000327408,-0,-0,-0,-0,-0,-0,-0,-0.302525,0.00130963,-0.0117867,-0,0.000982225,-0,-0,-0,-0,-0,4.062,0.162,-0.185,-0.004,0.008,0,-0.001,0,0,0,0,0,0,0,0,0,-0.108,0,0.009,0,-0.001,0,0,0,0,0,2.176,0.03,-0.058,0,0.007,0,0,0,0,0,0,0,-2.317,0.008,0.009,0,0,0,0,0,0,0,
1.1,1.1,0.797405,-0.0291347,0.166891,0.00633364,0.00316682,-0,-0.000633364,-0,-0,-0,-0,-0,-0,-0,-0.35215,0.00253346,-0.0171008,-0,0.00190009,-0,-0.000316682,-0,-0,-0,3.933,0.211,-0.219,-0.012,0.011,0,-0.001,0,0,0,0,0,0,0,0,0,-0.163,0,0.017,0,-0.002,0,0.001,0,0,0,2.903,0.104,-0.086,0,0.012,0,-0.002,0,0,0,0,0,-2.76,0.019,0.015,0,0,0,0,0,0,0,
1.11,1.1,0.764276,-0.0400801,0.186633,0.0128501,0.00367146,-0,-0.00061191,-0,-0,-0,-0,-0,-0,-0,-0.381832,0.00397742,-0.020805,-0,0.00305955,-0,-0.000305955,-0,-0,-0,3.813,0.246,-0.243,-0.025,0.013,0,-0.002,0,0.001,0,0,0,0,0,0,0,-0.213,-0.001,0.025,0,-0.004,0,0,0,0,0,3.615,0.237,-0.11,0,0.017,0,-0.003,0,0.001,0,0,0,-3.057,0.032,0.023,0,0,0,0,0,0,0,
1.12,1.1,0.732763,-0.0504845,0.201938,0.0224376,0.003838,-0,-0.000590462,-0,-0,-0,-0,-0,-0,-0,-0.400628,0.00560939,-0.0239137,-0,0.00354277,-0,-0.000885693,-0,-0,-0,3.703,0.275,-0.261,-0.045,0.014,0,-0.002,0,0.001,0,0,0,0,0,0,0,-0.259,0,0.033,0,-0.006,0,0.001,0,0,0,4.353,0.454,-0.131,0,0.023,0,-0.005,0,0,0,0,0,-3.268,0.045,0.029,0,0,0,0,0,0,0,
1.13,1.1,0.70303,-0.0608857,0.214807,0.034995,0.00426769,-0,-0.000569025,-0,0.000284512,-0,-0,-0,-0,-0,-0.412259,0.00597476,-0.0258906,-0,0.00398317,-0,-0.000853537,-0,-0,-0,3.599,0.299,-0.273,-0.07,0.016,0,-0.002,0,0.001,0,0,0,0,0,0,0,-0.299,-0.001,0.041,0,-0.008,0,0.001,0,0,0,5.142,0.786,-0.148,0,0.029,0,-0.006,0,0.001,0,0,0,-3.419,0.058,0.037,0,0,0,0,0,0,0,
1.14,1.1,0.674102,-0.0703673,0.224518,0.0512011,0.00438084,-0,-0.000547605,-0,-0,-0,-0,-0,-0,-0,-0.418918,0.00547605,-0.0273803,-0,0.00438084,-0,-0.00109521,-0,-0,-0,3.503,0.321,-0.282,-0.102,0.016,0,-0.003,0,0.001,0,0,0,0,0,0,0,-0.335,-0.002,0.049,0,-0.009,0,0.001,0,0,0,5.989,1.282,-0.163,0,0.034,0,-0.006,0,0.001,0,0,0,-3.529,0.065,0.043,0,0,0,0,0,0,0,
1.15,1.1,0.646184,-0.0794575,0.231532,0.0720906,0.00473588,-0,-0.000526209,-0,-0,-0,-0,-0,-0,-0,-0.42202,0.00447278,-0.027626,0.000263104,0.00473588,-0,-0.000789313,-0,0.000263104,-0,3.413,0.341,-0.286,-0.145,0.017,0,-0.003,0,0.001,0,0,0,0,0,0,0,-0.368,-0.002,0.055,0,-0.01,0,0.003,0,0,0,6.884,2.006,-0.176,0,0.038,0,-0.007,0,0.001,0,0,0,-3.607,0.07,0.051,0,0,0,0,0,0,0,
1.16,1.1,0.618683,-0.0873376,0.233994,0.0976868,0.00429115,-0,-0.000504842,-0,-0,-0,-0,-0,-0,-0,-0.422805,0.00277663,-0.0280187,-0,0.00504842,-0,-0.00100968,-0,0.000252421,-0,3.332,0.362,-0.281,-0.198,0.018,0,-0.003,0,0.001,0,0,0,0,0,0,0,-0.398,-0.003,0.062,0,-0.013,0,0.004,0,0,0,7.779,3.042,-0.186,0,0.043,0,-0.008,0,0.002,0,0,0,-3.662,0.071,0.059,0.002,0,0,0,0,0,0,
1.17,1.1,0.591573,-0.094526,0.229425,0.128613,0.00459334,-0,-0.000483509,-0,-0,-0,-0,-0,-0,-0,-0.421378,-0,-0.02756,-0,0.00556035,-0,-0.000967018,-0,0.000241755,-0,3.256,0.381,-0.26,-0.26,0.018,0,-0.003,0,0.001,0,0,0,0,0,0,0,-0.426,-0.004,0.067,0,-0.014,0,0.003,0,0,0,8.557,4.475,-0.195,0.001,0.047,0,-0.009,0,0.002,0,0,0,-3.699,0.068,0.066,0.002,0,0,0,0,0,0,
1.18,1.1,0.56506,-0.100532,0.213544,0.162932,0.00415995,-0,-0.000462217,-0,-0,-0,-0,-0,-0,-0,-0.418306,-0.00346663,-0.0272708,-0,0.0053155,-0,-0.00115554,-0,0.000231109,-0,3.185,0.4,-0.218,-0.327,0.018,0,-0.003,0,0.001,0,0,0,0,0,0,0,-0.451,-0.005,0.072,0,-0.015,0,0.004,0,0,0,8.997,6.351,-0.202,0.001,0.051,0,-0.011,0,0.003,0,0,0,-3.721,0.059,0.074,0.002,0.001,0,0,0,0,0,
1.19,1.1,0.538426,-0.105833,0.182782,0.194909,0.00440971,-0,-0.000440971,-0,-0,-0,-0,-0,-0,-0,-0.414292,-0.00793748,-0.0262378,-0,0.00551214,-0,-0.00110243,-0,0.000220485,-0,3.12,0.418,-0.144,-0.39,0.018,0,-0.003,0,0.001,0,0,0,0,0,0,0,-0.475,-0.006,0.079,0,-0.017,0,0.005,0,0,0,8.776,8.559,-0.208,0.001,0.054,0,-0.012,0,0.002,0,0,0,-3.732,0.045,0.081,0.004,0.002,0,0,0,0,0,
1.2,1.1,0.512337,-0.109981,0.136008,0.216185,0.00398788,-0,-0.000419776,-0,-0,-0,-0,-0,-0,-0,-0.408652,-0.013223,-0.0251866,-0,0.00545709,-0,-0.00104944,-0,0.000209888,-0,3.06,0.436,-0.039,-0.429,0.018,0,-0.003,0,0.001,0,-0.001,0,0,0,0,0,-0.496,-0.007,0.083,0,-0.018,0,0.004,0,0,0,7.599,10.733,-0.212,0.001,0.058,0,-0.012,0,0.003,0,0,0,-3.733,0.025,0.09,0.005,0.002,0,0.001,0,0,0,
1.21,1.1,0.48594,-0.113014,0.0801263,0.218852,0.00398638,-0,-0.000398638,-0,0.000199319,-0,-0,-0,-0,-0,-0.401827,-0.0189353,-0.0239183,-0,0.00538162,-0,-0.00119592,-0,0.000199319,-0,3.006,0.455,0.083,-0.428,0.019,0,-0.003,0,0.001,0,0,0,0,0,0,0,-0.517,-0.009,0.087,0,-0.02,0,0.005,0,0,0,5.468,12.304,-0.215,0.002,0.061,0,-0.013,0,0.004,0,0,0,-3.727,0,0.098,0.007,0.002,0,0.001,0,0,0,
1.22,1.1,0.459871,-0.115156,0.027562,0.201052,0.00377562,-0,-0.000377562,-0,0.000188781,-0,-0,-0,-0,-0,-0.393986,-0.0256742,-0.0228425,-0,0.00528587,-0,-0.00113269,-0,0.000188781,-0,2.956,0.474,0.198,-0.38,0.019,0,-0.003,0,0.001,0,0,0,0,0,0,0,-0.535,-0.011,0.091,0,-0.021,0,0.006,0,0,0,2.837,12.848,-0.218,0.002,0.064,0,-0.014,0,0.005,0,0,0,-3.714,-0.032,0.107,0.008,0.003,0,0.001,0,0,0,
